##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	3_2B_control_S3_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	6873509
Sequences flagged as poor quality	0
Sequence length	101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2105	5	0.1404574417088469
2105	6	0.05174087364064661
2105	7	-0.0064315904106919675
2105	8	0.03669807788309498
2105	9	0.09305513529832155
2105	10-11	-0.034135533889958936
2105	12-13	-0.09691954179670859
2105	14-15	-0.10378175096163744
2105	16-17	-0.03235294917547549
2105	18-19	-0.025311599335822166
2105	20-21	-0.016060987872315025
2105	22-23	-0.0027677282098821365
2105	24-25	-0.03543559388213424
2105	26-27	0.023320783345582186
2105	28-29	0.0068099026791159645
2105	30-31	-0.08292765962895743
2105	32-33	0.006683141932249725
2105	34-35	0.017375409464186475
2105	36-37	0.020131197410975687
2105	38-39	-0.037436385627380275
2105	40-41	-0.011274885038695004
2105	42-43	-0.006580092176392327
2105	44-45	0.020900613962012926
2105	46-47	0.031141233694171433
2105	48-49	-0.0172420525590411
2105	50-51	0.008382414960493634
2105	52-53	0.023680986041775043
2105	54-55	-0.01661667510624909
2105	56-57	-0.008822216142611694
2105	58-59	0.024014256393080302
2105	60-61	-0.04476024708326776
2105	62-63	0.044455784084547645
2105	64-65	0.1039025202219932
2105	66-67	-0.0030774273712310674
2105	68-69	-0.03422022522559587
2105	70-71	0.03893619366545664
2105	72-73	0.06721203157771782
2105	74-75	0.09923089068933422
2105	76-77	0.09611375439139636
2105	78-79	0.182900037095429
2105	80-81	0.10275738599041517
2105	82-83	0.09583431225621553
2105	84-85	0.10116601523905189
2105	86-87	0.0996437970315327
2105	88-89	0.23455626025727838
2105	90-91	0.18886666443143696
2105	92-93	0.22585867367927648
2105	94-95	0.27806993111091316
2105	96-97	0.20558361089197064
2105	98-99	0.3634869644425791
2105	100-101	0.20940477436267457
2106	1	0.060292932532675536
2106	2	-0.08804503579209211
2106	3	-0.09794371021227732
2106	4	-0.03834594512235867
2106	5	0.08150690687220674
2106	6	0.004958731985873044
2106	7	-0.079592799317588
2106	8	-0.10233473042625718
2106	9	-0.10688110973037368
2106	10-11	-0.005418546423207715
2106	12-13	0.007138349038470437
2106	14-15	-0.0712603613731062
2106	16-17	-0.032348918302687935
2106	18-19	-0.06241010096243116
2106	20-21	-0.10444779703145457
2106	22-23	-0.06859683549500062
2106	24-25	-0.0428597757542164
2106	26-27	-0.02114713346828978
2106	28-29	-0.06733227790493146
2106	30-31	-0.11369735506823986
2106	32-33	-0.10445862993810096
2106	34-35	-0.06749484107946557
2106	36-37	-0.06737959672051375
2106	38-39	-0.04525208001533798
2106	40-41	-0.027150659473626604
2106	42-43	-0.041110815866701955
2106	44-45	-0.06676944163296383
2106	46-47	0.031421575298324456
2106	48-49	-0.06599119015520216
2106	50-51	-0.022622344744476663
2106	52-53	-0.007668889153727321
2106	54-55	-0.0011216362009065506
2106	56-57	0.03492389452002698
2106	58-59	-0.042872423148303085
2106	60-61	-0.07775476036558615
2106	62-63	-0.06185656830398045
2106	64-65	-0.056757236241068654
2106	66-67	-0.031064952827655645
2106	68-69	0.036563930409990064
2106	70-71	0.07551114370011902
2106	72-73	0.0897161844264005
2106	74-75	0.07902877209059511
2106	76-77	0.12396900283829382
2106	78-79	0.04251177782979454
2106	80-81	0.13704092480449503
2106	82-83	0.09314731565868328
2106	84-85	0.030218259353297583
2106	86-87	0.14271468051738623
2106	88-89	0.31197626821656854
2106	90-91	0.2048464997663615
2106	92-93	0.09070261326063189
2106	94-95	0.1759524156614063
2106	96-97	0.16411954806835638
2106	98-99	0.39769561020003863
2106	100-101	0.27440290602514494
2107	1	0.07519288115267031
2107	2	-0.00606533662370623
2107	3	-0.008004628359572052
2107	4	-0.013519641554211148
2107	5	0.17854195307044307
2107	6	0.141575977172387
2107	7	0.15300227614621775
2107	8	0.10253161019089418
2107	9	-0.07891100061451084
2107	10-11	-0.008076281509964645
2107	12-13	0.003143540133606848
2107	14-15	-0.03685965773361488
2107	16-17	2.9103971272093077E-4
2107	18-19	0.08046903857179899
2107	20-21	0.0328738787185614
2107	22-23	-0.046964785653997865
2107	24-25	-0.027850893411958566
2107	26-27	-0.06010602155212297
2107	28-29	-0.05110508047499707
2107	30-31	-0.04438416058057015
2107	32-33	0.02527084817463532
2107	34-35	-0.02181422574455638
2107	36-37	-0.03579871265051793
2107	38-39	-0.021808963054304797
2107	40-41	0.019117133820252263
2107	42-43	0.004472098348401232
2107	44-45	0.00404354457297984
2107	46-47	0.05779638742319548
2107	48-49	-0.01615746786134764
2107	50-51	-0.046696345467253764
2107	52-53	0.042503331415510104
2107	54-55	0.04519341003336308
2107	56-57	0.08526969961736341
2107	58-59	0.010126697189718925
2107	60-61	0.04948202309115146
2107	62-63	0.06587428074929846
2107	64-65	-0.007145660478386162
2107	66-67	0.062179202650817444
2107	68-69	-0.016426195400505605
2107	70-71	0.05186721933737459
2107	72-73	0.12640824043435117
2107	74-75	0.05436994409132012
2107	76-77	0.2486379542557131
2107	78-79	0.19605214914022184
2107	80-81	0.14055411124635242
2107	82-83	0.20288570328025912
2107	84-85	0.1569573315442767
2107	86-87	0.2285315521058564
2107	88-89	0.33318870012314505
2107	90-91	0.3829360193288096
2107	92-93	0.30254614541694735
2107	94-95	0.41187716949919917
2107	96-97	0.30379279307064877
2107	98-99	0.5114522431714335
2107	100-101	0.3449111058390102
2108	1	0.02681092003671992
2108	2	-0.04534780991199838
2108	3	-0.030738460346469765
2108	4	-0.014035556252622428
2108	5	0.16336677942760502
2108	6	0.14173408188466396
2108	7	0.08787363360640654
2108	8	0.06466643473220302
2108	9	-0.04573847574773282
2108	10-11	0.002354607736755554
2108	12-13	-0.014563298620515752
2108	14-15	-0.019720931940184983
2108	16-17	-0.026292523482055685
2108	18-19	-0.0019701508054126293
2108	20-21	7.608346929544041E-5
2108	22-23	0.01991483411799777
2108	24-25	-0.09944664523259661
2108	26-27	-0.0225211842060844
2108	28-29	-0.058295274686400944
2108	30-31	0.05709476478378406
2108	32-33	-0.02740099445986033
2108	34-35	-0.05600293040749449
2108	36-37	-0.03909526081428538
2108	38-39	-0.005606687351182416
2108	40-41	0.020919194509993133
2108	42-43	-0.02181811597465355
2108	44-45	-0.006719090807358441
2108	46-47	-0.029626811702890166
2108	48-49	-0.006044396744755431
2108	50-51	-0.03530772606006849
2108	52-53	0.045404095674832945
2108	54-55	-0.0015109392912435737
2108	56-57	0.06054278021007775
2108	58-59	0.00655798144421027
2108	60-61	-0.03074333341635338
2108	62-63	0.021495428216965706
2108	64-65	0.07005328339793948
2108	66-67	0.14646017645617349
2108	68-69	0.021720136635074994
2108	70-71	0.07799918783361193
2108	72-73	0.10764583682050244
2108	74-75	0.1094585281690712
2108	76-77	0.10597658965681944
2108	78-79	0.13893845875666244
2108	80-81	0.18093818095196212
2108	82-83	0.24812257445066166
2108	84-85	0.12953477194921703
2108	86-87	0.19032997373426497
2108	88-89	0.2942814503531963
2108	90-91	0.27666214945434575
2108	92-93	0.28626552293030016
2108	94-95	0.26102087528061446
2108	96-97	0.360191950063772
2108	98-99	0.5544931747937127
2108	100-101	0.3892175242863587
2109	1	0.05156726131196976
2109	2	-0.03286603976575009
2109	3	0.0470754684047634
2109	4	0.08860256019119817
2109	5	0.18888773011975957
2109	6	0.20345821868961877
2109	7	0.1327069403079122
2109	8	0.16964544963826
2109	9	0.09501373100625443
2109	10-11	0.030644959097863023
2109	12-13	0.05546994105660019
2109	14-15	0.051193663665323186
2109	16-17	0.05712048012556181
2109	18-19	0.02079057678294305
2109	20-21	0.03068793653682178
2109	22-23	3.879314088592878E-4
2109	24-25	0.008848201446319592
2109	26-27	0.07184149920586691
2109	28-29	0.05326762975284538
2109	30-31	0.0381284536548705
2109	32-33	0.016879378016405155
2109	34-35	-0.03889090972272413
2109	36-37	0.017908623379028654
2109	38-39	0.050490475925357714
2109	40-41	0.08163515044461178
2109	42-43	0.0040706692771976805
2109	44-45	0.024696108884640466
2109	46-47	0.09798689410671102
2109	48-49	0.02967595372336973
2109	50-51	0.054038235602931195
2109	52-53	0.11015908114782036
2109	54-55	0.10723225678287918
2109	56-57	0.15104052630141496
2109	58-59	0.12073798401392821
2109	60-61	0.10088167217183042
2109	62-63	0.1717452325321318
2109	64-65	0.12982127567661905
2109	66-67	0.16747497080383056
2109	68-69	0.15064043494310653
2109	70-71	0.21667484378459534
2109	72-73	0.18170450860048248
2109	74-75	0.18216280528605466
2109	76-77	0.31084298514051056
2109	78-79	0.26365239179827427
2109	80-81	0.2465859520817304
2109	82-83	0.2528306372288043
2109	84-85	0.25346937205679865
2109	86-87	0.29240704816521657
2109	88-89	0.3735126372736275
2109	90-91	0.3372903554790909
2109	92-93	0.2965209171146057
2109	94-95	0.37758591871189395
2109	96-97	0.4674282800241514
2109	98-99	0.6628542069195831
2109	100-101	0.5058174762477137
2110	1	0.07057993672133023
2110	2	0.04420447575894215
2110	3	0.0418930593389959
2110	4	0.03934061485343676
2110	5	0.2114105391346044
2110	6	0.22443025265139482
2110	7	0.17606246354864652
2110	8	0.14498053800183897
2110	9	0.048481432678016745
2110	10-11	0.038425974571516974
2110	12-13	0.03463053772887292
2110	14-15	-3.546934419134118E-4
2110	16-17	0.03895644339077364
2110	18-19	0.01858114451332682
2110	20-21	0.07169202116558182
2110	22-23	-0.00417502296345873
2110	24-25	0.0020141325128193444
2110	26-27	0.07741346621082812
2110	28-29	0.025184011374221882
2110	30-31	0.029611499906941674
2110	32-33	0.006259990213969502
2110	34-35	-0.027457507572059114
2110	36-37	-0.018339372768920725
2110	38-39	0.029416899204484537
2110	40-41	0.018385032096858822
2110	42-43	0.05992546466688964
2110	44-45	0.14230238966615616
2110	46-47	0.07778676604878854
2110	48-49	0.07873719859153994
2110	50-51	0.09179467904476724
2110	52-53	0.18287663623504358
2110	54-55	0.153460146148646
2110	56-57	0.13203782971611844
2110	58-59	0.1388623521816541
2110	60-61	0.13543071869518286
2110	62-63	0.1244782844041481
2110	64-65	0.08616529114006966
2110	66-67	0.10563839126399444
2110	68-69	0.09072239398584969
2110	70-71	0.14091001900781208
2110	72-73	0.15396000575372426
2110	74-75	0.13443195149676512
2110	76-77	0.19551086191322042
2110	78-79	0.1868103748959058
2110	80-81	0.15664571427209495
2110	82-83	0.19542355899669417
2110	84-85	0.162790399709003
2110	86-87	0.1926657957833271
2110	88-89	0.3918806367858707
2110	90-91	0.37503649112464643
2110	92-93	0.3716997327071354
2110	94-95	0.3875096399228468
2110	96-97	0.4551967090205906
2110	98-99	0.6000795356752278
2110	100-101	0.5079467489526408
2111	1	0.05665920301677474
2111	2	0.06303840959451534
2111	3	0.14179479533637362
2111	4	0.03934061485343676
2111	5	0.18438793841400525
2111	6	0.19920915864550182
2111	7	0.05568906033869325
2111	8	0.1808468989582792
2111	9	0.05142935275662808
2111	10-11	0.02434146752926125
2111	12-13	-0.005493930007773429
2111	14-15	0.027896207311435717
2111	16-17	0.036090409981014204
2111	18-19	0.09219725980976534
2111	20-21	0.09904216856158143
2111	22-23	0.02366644444564514
2111	24-25	0.03370427335789117
2111	26-27	0.04162899192324687
2111	28-29	0.03689380501981532
2111	30-31	0.003325879205988258
2111	32-33	0.06546405179274473
2111	34-35	0.043128800976909076
2111	36-37	0.06551257613379846
2111	38-39	0.04038971283042514
2111	40-41	0.052941206351690084
2111	42-43	-0.012871783941037052
2111	44-45	0.07712060126130638
2111	46-47	0.05518604544610639
2111	48-49	0.02526520383228359
2111	50-51	0.05551888474408173
2111	52-53	0.13210690154785
2111	54-55	0.06895310389511877
2111	56-57	0.09854618215633337
2111	58-59	0.06598321690487552
2111	60-61	0.11774319822351487
2111	62-63	0.06306328276640727
2111	64-65	0.0878849111859239
2111	66-67	0.15264133918407907
2111	68-69	0.147961175512215
2111	70-71	0.2506381552672323
2111	72-73	0.12366193827910621
2111	74-75	0.15957115883381334
2111	76-77	0.2144266824176455
2111	78-79	0.22112088914418138
2111	80-81	0.22469353608670417
2111	82-83	0.14596401101110246
2111	84-85	0.23476878162842496
2111	86-87	0.2279589500578112
2111	88-89	0.3524931490688772
2111	90-91	0.2759536218157663
2111	92-93	0.23396635570092172
2111	94-95	0.34214442537977163
2111	96-97	0.3241780388600972
2111	98-99	0.5518482877224002
2111	100-101	0.45029853408201603
2112	1	0.017404327054670432
2112	2	0.058183992440813626
2112	3	0.027448826894882927
2112	4	0.1625165790673151
2112	5	0.19126832078815426
2112	6	0.15495751825697823
2112	7	0.1401115872014529
2112	8	0.23658697875623602
2112	9	0.15087147191968597
2112	10-11	0.091799676266902
2112	12-13	0.0859095839831241
2112	14-15	0.045167874545150255
2112	16-17	0.0732843019197773
2112	18-19	0.10703685731254353
2112	20-21	0.11894564876218539
2112	22-23	0.022427391751421055
2112	24-25	0.06407462408012066
2112	26-27	0.1041256003435933
2112	28-29	0.030821219640913
2112	30-31	0.06948674102942931
2112	32-33	0.02775668724471103
2112	34-35	0.0412188826004396
2112	36-37	0.0035724773879053373
2112	38-39	0.05081074583940648
2112	40-41	0.08722845839253779
2112	42-43	0.03473985180190908
2112	44-45	0.08567843845354162
2112	46-47	0.06950301604673825
2112	48-49	0.04231031222465731
2112	50-51	0.03131852741755381
2112	52-53	0.06973468847522923
2112	54-55	0.033243277383895986
2112	56-57	0.013022352911136181
2112	58-59	0.10032983314798827
2112	60-61	0.13247670896431885
2112	62-63	0.13218643677618047
2112	64-65	0.13148115440151287
2112	66-67	0.13357631559453154
2112	68-69	0.19286510880407803
2112	70-71	0.2310851537080154
2112	72-73	0.17076031276730674
2112	74-75	0.15228135632506223
2112	76-77	0.19037140676299202
2112	78-79	0.23630083348079722
2112	80-81	0.1977322810170392
2112	82-83	0.23602597857272656
2112	84-85	0.1999492464255539
2112	86-87	0.27103444214266403
2112	88-89	0.3979286918302023
2112	90-91	0.41092518961246327
2112	92-93	0.3762006990464499
2112	94-95	0.43926950451223234
2112	96-97	0.3387878543650302
2112	98-99	0.5674460006973518
2112	100-101	0.49470534832099133
2113	1	0.03391673458919442
2113	2	0.00446896638622718
2113	3	0.1297271467435408
2113	4	0.16549710667852935
2113	5	0.22598488191954402
2113	6	0.18117885122182287
2113	7	0.1468658572481445
2113	8	0.2370342471750604
2113	9	0.08870831507348953
2113	10-11	0.1006311911777189
2113	12-13	0.0359054995128858
2113	14-15	0.044968245899077885
2113	16-17	0.012777385354368676
2113	18-19	0.03794102692095436
2113	20-21	0.08511598811469412
2113	22-23	0.05250901249427642
2113	24-25	0.08438826492363205
2113	26-27	0.03549723228408652
2113	28-29	0.06301765349764565
2113	30-31	0.08672851824939443
2113	32-33	0.11575214072937712
2113	34-35	0.10486706876017848
2113	36-37	0.04910151496896731
2113	38-39	0.07191393344665897
2113	40-41	0.10331283850897677
2113	42-43	0.1184593648996426
2113	44-45	0.09365623512190524
2113	46-47	0.04837284665622832
2113	48-49	0.08111230956063764
2113	50-51	0.10884063688078527
2113	52-53	0.09851130204917524
2113	54-55	0.16637176150292987
2113	56-57	0.1604844818832234
2113	58-59	0.1738986349069691
2113	60-61	0.11657519667648586
2113	62-63	0.14729602654577434
2113	64-65	0.17584408813041819
2113	66-67	0.1545687173311734
2113	68-69	0.11614467289542318
2113	70-71	0.267040814401291
2113	72-73	0.2537997204515037
2113	74-75	0.19096811651414214
2113	76-77	0.271428351744774
2113	78-79	0.28693143835233315
2113	80-81	0.29986282110357365
2113	82-83	0.3062910848403533
2113	84-85	0.264486539126942
2113	86-87	0.23824495730518436
2113	88-89	0.4475755385343234
2113	90-91	0.45040990308119433
2113	92-93	0.48017643021818657
2113	94-95	0.458450993907185
2113	96-97	0.45444120212554395
2113	98-99	0.6878785571911621
2113	100-101	0.48758278411224865
2114	1	0.035772244950280196
2114	2	0.046625667507587565
2114	3	0.17080592186685095
2114	4	0.146963075109646
2114	5	0.16667983109937268
2114	6	0.07194453352322228
2114	7	0.12030639541873
2114	8	0.28975527344906027
2114	9	0.13269380928792884
2114	10-11	0.03836342426603778
2114	12-13	0.05651282489869658
2114	14-15	3.2088144830311194E-4
2114	16-17	0.12587383112784778
2114	18-19	0.09862783136633624
2114	20-21	0.12694867407240906
2114	22-23	0.11783620576409959
2114	24-25	0.06268099195518317
2114	26-27	0.021174331233112298
2114	28-29	0.012120698618431902
2114	30-31	0.06057488833912572
2114	32-33	0.08577850081326943
2114	34-35	0.033228148553007486
2114	36-37	0.07411478320131692
2114	38-39	0.09255865520322004
2114	40-41	0.06113555962812711
2114	42-43	0.045657202939352715
2114	44-45	0.1014999645465835
2114	46-47	0.059347036032335154
2114	48-49	-0.01755679847986613
2114	50-51	0.0640045866024721
2114	52-53	0.12102197913576873
2114	54-55	0.09839984486362141
2114	56-57	0.15027756197553543
2114	58-59	0.11460570701463979
2114	60-61	0.05839392305677649
2114	62-63	0.050624248911688596
2114	64-65	0.1190023850297166
2114	66-67	0.10581819706636253
2114	68-69	0.13708808434298447
2114	70-71	0.19466222649918308
2114	72-73	0.12110422048491642
2114	74-75	0.1529645197507108
2114	76-77	0.27405796047676034
2114	78-79	0.25564158926743374
2114	80-81	0.22037798622292115
2114	82-83	0.22165772575317533
2114	84-85	0.177307625341804
2114	86-87	0.20078317216867703
2114	88-89	0.3907200995840512
2114	90-91	0.40560070014523575
2114	92-93	0.4520064140116986
2114	94-95	0.5050266713232574
2114	96-97	0.4437895840879946
2114	98-99	0.598812655056328
2114	100-101	0.4797417342188268
2115	1	0.12022099905290418
2115	2	-0.0805926611071115
2115	3	0.07084161862348282
2115	4	0.1000091701872492
2115	5	0.20730058301315069
2115	6	0.12081283458241643
2115	7	0.08276546662472839
2115	8	0.170189981196323
2115	9	0.016728496607342436
2115	10-11	-0.06818432511648354
2115	12-13	-0.0746454146521387
2115	14-15	-0.09467261919500203
2115	16-17	0.010792698650519128
2115	18-19	-0.014581605936079711
2115	20-21	0.006290283976639444
2115	22-23	-0.049260234085430454
2115	24-25	-0.028316226244790244
2115	26-27	-0.022121494299540245
2115	28-29	-0.026533794852134918
2115	30-31	0.020064891233069204
2115	32-33	0.03741824503892843
2115	34-35	-0.023130753681414262
2115	36-37	0.059890463846983266
2115	38-39	0.0210173129142035
2115	40-41	0.05474175981819229
2115	42-43	0.006439449215264403
2115	44-45	0.09618067999431901
2115	46-47	0.09548614916479892
2115	48-49	0.03394010673998338
2115	50-51	0.026072994686963114
2115	52-53	0.11442627888612122
2115	54-55	0.025712255938472595
2115	56-57	0.07143269186715173
2115	58-59	-0.009652844580692488
2115	60-61	0.02445264896454802
2115	62-63	0.10813688279564815
2115	64-65	0.1407912590510847
2115	66-67	0.07695520568854874
2115	68-69	0.07949584422271272
2115	70-71	0.17925314387724
2115	72-73	0.1148460605533117
2115	74-75	0.1576866665669101
2115	76-77	0.2759406232754742
2115	78-79	0.1271403735375216
2115	80-81	0.1885803368030139
2115	82-83	0.20660280381757445
2115	84-85	0.14765226212827542
2115	86-87	0.1505777956159733
2115	88-89	0.32590565319630116
2115	90-91	0.30818197718988216
2115	92-93	0.25083711457386926
2115	94-95	0.36615967364399893
2115	96-97	0.30663513408509147
2115	98-99	0.5037446161545347
2115	100-101	0.40670094622364417
2116	1	0.036177143761083386
2116	2	0.06388305907353242
2116	3	0.324545845393132
2116	4	0.18445365791991009
2116	5	0.27402049418573426
2116	6	0.17837469073784007
2116	7	0.10313889242168983
2116	8	0.19912629232604928
2116	9	0.11176110886721347
2116	10-11	0.08430716063249832
2116	12-13	0.0797116417058703
2116	14-15	0.003329088525127588
2116	16-17	0.15259898604747946
2116	18-19	0.10320972105336068
2116	20-21	0.0842940045988243
2116	22-23	0.047224719471721244
2116	24-25	0.05042428146105493
2116	26-27	0.029470354096467588
2116	28-29	-0.032411598711057366
2116	30-31	0.11442681751540107
2116	32-33	0.07607940544449576
2116	34-35	0.013738274573888987
2116	36-37	0.0478582444276725
2116	38-39	0.09529820365583674
2116	40-41	0.07763793627827198
2116	42-43	0.06596174210550032
2116	44-45	0.11352851920889151
2116	46-47	0.1538134275589016
2116	48-49	0.07423243206391561
2116	50-51	0.1271479493154999
2116	52-53	0.11291478424141843
2116	54-55	0.149583650976993
2116	56-57	0.15501929373136392
2116	58-59	0.10163005581637208
2116	60-61	0.11318065719797232
2116	62-63	0.11291401882562013
2116	64-65	0.12037205596550393
2116	66-67	0.1693794215495643
2116	68-69	0.14554338117732613
2116	70-71	0.22692113191670416
2116	72-73	0.1867393247986584
2116	74-75	0.22237627382374114
2116	76-77	0.3388925116697976
2116	78-79	0.26234895239620926
2116	80-81	0.25753404979565175
2116	82-83	0.28754107590349065
2116	84-85	0.27151411211512055
2116	86-87	0.17427750958908916
2116	88-89	0.38323018170646606
2116	90-91	0.3292514775031776
2116	92-93	0.3951073888804757
2116	94-95	0.4748953438916814
2116	96-97	0.4259189954805507
2116	98-99	0.643301647838264
2116	100-101	0.47433802647675094
2117	1	0.049797443490966486
2117	2	-0.035468933630845356
2117	3	0.13707527178810608
2117	4	0.13074482354254968
2117	5	0.28867845391712166
2117	6	0.18455360707529422
2117	7	0.2635174782966345
2117	8	0.20043572593181125
2117	9	0.03809588628702443
2117	10-11	0.02908166913216803
2117	12-13	0.05201425590727382
2117	14-15	0.07690635486364528
2117	16-17	0.07099283026737169
2117	18-19	0.10081311590979425
2117	20-21	0.07411186461305164
2117	22-23	0.035519752701134166
2117	24-25	0.09571249143007066
2117	26-27	0.11862979551071362
2117	28-29	0.04092613050634242
2117	30-31	0.09035530342254106
2117	32-33	0.12840322785849168
2117	34-35	0.02022266629342795
2117	36-37	0.081935446177539
2117	38-39	0.05309247242558257
2117	40-41	0.110518030828338
2117	42-43	0.03417861343142192
2117	44-45	0.07103817376567179
2117	46-47	0.05092537028900779
2117	48-49	0.09585586289718151
2117	50-51	0.0619197778683116
2117	52-53	0.11641787967644035
2117	54-55	0.09605296558540033
2117	56-57	0.10805015939276075
2117	58-59	0.08893535960473287
2117	60-61	0.14998168753150054
2117	62-63	0.1266006809807152
2117	64-65	0.15591763723440977
2117	66-67	0.16929721080548887
2117	68-69	0.1970880138607214
2117	70-71	0.2824653635720793
2117	72-73	0.0924675858987456
2117	74-75	0.21963393625455296
2117	76-77	0.21319471327506534
2117	78-79	0.19671589689045987
2117	80-81	0.29344175165445563
2117	82-83	0.258362315735603
2117	84-85	0.23268411136319855
2117	86-87	0.2731172661188026
2117	88-89	0.45427056021522105
2117	90-91	0.3920917584541499
2117	92-93	0.45930757898317864
2117	94-95	0.4344597657654461
2117	96-97	0.47520086612203016
2117	98-99	0.5441011588925662
2117	100-101	0.4169370350892123
2118	1	-0.008161271560666705
2118	2	-0.006050535151238989
2118	3	0.1540029195223127
2118	4	0.09752494289798364
2118	5	0.22598488191954402
2118	6	0.14784012327231721
2118	7	0.16353522122289377
2118	8	0.31633510491903394
2118	9	0.07333365898027466
2118	10-11	0.07765012628049561
2118	12-13	0.048690739843038955
2118	14-15	0.054031201069818735
2118	16-17	0.09491041658920096
2118	18-19	0.07063240092968925
2118	20-21	0.10655958740260729
2118	22-23	0.09070289499953077
2118	24-25	-0.005998529055979418
2118	26-27	0.017371321942604823
2118	28-29	0.027898702211032855
2118	30-31	0.052499678631328095
2118	32-33	0.0960887647785782
2118	34-35	-0.06797643342463999
2118	36-37	-0.06062497799105415
2118	38-39	-0.02308525736091127
2118	40-41	0.005966989666127631
2118	42-43	-0.018941509028181258
2118	44-45	0.12893702489371606
2118	46-47	0.06714611093847367
2118	48-49	0.051657705255728104
2118	50-51	0.018777519871555626
2118	52-53	0.1028809411493512
2118	54-55	0.08707090375895632
2118	56-57	0.05019155422503019
2118	58-59	0.11490850705456523
2118	60-61	0.11786990455802027
2118	62-63	0.15150382716075228
2118	64-65	0.13684101319920217
2118	66-67	0.1002719055493273
2118	68-69	0.05197571351687458
2118	70-71	0.18183285194782428
2118	72-73	0.20977965247934094
2118	74-75	0.17049554813738155
2118	76-77	0.23024045726346287
2118	78-79	0.26014716905309143
2118	80-81	0.06641080621443507
2118	82-83	0.18013798563336536
2118	84-85	0.21237454689519097
2118	86-87	0.13264534571754893
2118	88-89	0.31697188098456053
2118	90-91	0.227315551244331
2118	92-93	0.24494419199194084
2118	94-95	0.32331585877205526
2118	96-97	0.3959365897287199
2118	98-99	0.4460918603146453
2118	100-101	0.26715876728103893
2119	1	0.06321384120524698
2119	2	0.06368527326232609
2119	3	0.30148160588542083
2119	4	0.24196533331757308
2119	5	0.2683820411978246
2119	6	0.16950119384186735
2119	7	0.2157889692194317
2119	8	0.31242828361646247
2119	9	0.10804499380103749
2119	10-11	0.02091342086489334
2119	12-13	0.048466116707189144
2119	14-15	0.07734322553852024
2119	16-17	0.12895789721322615
2119	18-19	0.1414169561984977
2119	20-21	0.12463853346562814
2119	22-23	0.0864017280391991
2119	24-25	0.08940327061203135
2119	26-27	0.07115947607152862
2119	28-29	0.13786127173339935
2119	30-31	0.11020712731494342
2119	32-33	0.06178673305839055
2119	34-35	0.1133858031272652
2119	36-37	0.18254516467288084
2119	38-39	0.12666278948339027
2119	40-41	0.18969940561660792
2119	42-43	0.14645441565963324
2119	44-45	0.15602864087831847
2119	46-47	0.10540838713545497
2119	48-49	0.09342984215994932
2119	50-51	0.15706655733945496
2119	52-53	0.06822480766035
2119	54-55	0.1454262555202277
2119	56-57	0.2114929050939267
2119	58-59	0.224669922505619
2119	60-61	0.1658621149728461
2119	62-63	0.20032039663934142
2119	64-65	0.23490000781166742
2119	66-67	0.16877683670704613
2119	68-69	0.1471747247776065
2119	70-71	0.23748118112955297
2119	72-73	0.23628790204511319
2119	74-75	0.22257102276618923
2119	76-77	0.3144100933878491
2119	78-79	0.38231363906337634
2119	80-81	0.25756138161443687
2119	82-83	0.28871365765074586
2119	84-85	0.28758666213099104
2119	86-87	0.23422670043876792
2119	88-89	0.4382233974195344
2119	90-91	0.3864039458350632
2119	92-93	0.40015174468469183
2119	94-95	0.5055986710150151
2119	96-97	0.45985927428846907
2119	98-99	0.635482255873896
2119	100-101	0.4462314168097734
2120	1	0.004838326955397321
2120	2	0.06289642021038588
2120	3	0.14490806349631669
2120	4	0.1871953940953759
2120	5	0.2780867592459728
2120	6	0.267177980821252
2120	7	0.22084780499505996
2120	8	0.3101021187084996
2120	9	0.12685185647302433
2120	10-11	0.06738968302978066
2120	12-13	0.04917468619150611
2120	14-15	0.017820708852589462
2120	16-17	0.05063014916147068
2120	18-19	0.0933763491040267
2120	20-21	0.08912892118826221
2120	22-23	0.013806817092977042
2120	24-25	0.05556310598993974
2120	26-27	0.017436835406321904
2120	28-29	0.06706631293553045
2120	30-31	0.07597300225435788
2120	32-33	0.12417351264252119
2120	34-35	0.004675871113896335
2120	36-37	0.05933144492195197
2120	38-39	0.05165401150259896
2120	40-41	0.06683742654704616
2120	42-43	0.10741679307862739
2120	44-45	0.12197982442977207
2120	46-47	0.137091926168722
2120	48-49	0.086805030148561
2120	50-51	0.05137562926607586
2120	52-53	0.09706851454725296
2120	54-55	0.05263721137242783
2120	56-57	0.11373222236898783
2120	58-59	0.06299532458374557
2120	60-61	0.12329380208520746
2120	62-63	0.1003767543832339
2120	64-65	0.1334053429596338
2120	66-67	0.17834238880319475
2120	68-69	0.116477116117089
2120	70-71	0.20615750046783177
2120	72-73	0.16861992411901383
2120	74-75	0.08261897539927077
2120	76-77	0.23661030592373322
2120	78-79	0.20727674047159184
2120	80-81	0.21084807512774262
2120	82-83	0.18875921770145965
2120	84-85	0.2231718971012242
2120	86-87	0.21080091088659003
2120	88-89	0.35977578720537906
2120	90-91	0.34329283524181875
2120	92-93	0.37861970738526196
2120	94-95	0.42100092004243805
